datetime,humidity,temperature,timestamp,temperature_norm,humidity_norm,kmeans_label
2025-11-08 12:25:16,72.1,31.4,1762579516,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:25:22,72.0,31.3,1762579522,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:25:27,72.1,31.3,1762579527,0.929769042943818,-0.5491997680306148,1
2025-11-08 12:25:33,72.1,31.3,1762579533,0.929769042943818,-0.5491997680306148,1
2025-11-08 12:25:38,72.2,31.3,1762579538,0.929769042943818,-0.527630434084989,1
2025-11-08 12:25:44,72.2,31.4,1762579544,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:25:50,72.3,31.4,1762579550,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:25:55,72.3,31.3,1762579555,0.929769042943818,-0.5060611001393663,1
2025-11-08 12:26:01,72.3,31.4,1762579561,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:26:06,72.2,31.3,1762579566,0.929769042943818,-0.527630434084989,1
2025-11-08 12:26:12,72.3,31.3,1762579572,0.929769042943818,-0.5060611001393663,1
2025-11-08 12:26:17,72.3,31.4,1762579577,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:26:23,72.3,31.4,1762579583,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:26:28,72.2,31.4,1762579588,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:26:34,72.2,31.4,1762579594,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:26:40,72.3,31.3,1762579600,0.929769042943818,-0.5060611001393663,1
2025-11-08 12:26:45,72.3,31.3,1762579605,0.929769042943818,-0.5060611001393663,1
2025-11-08 12:26:51,72.3,31.4,1762579611,1.0497977337957112,-0.5060611001393663,1
2025-11-08 12:26:56,72.3,31.2,1762579616,0.8097403520919209,-0.5060611001393663,1
2025-11-08 12:27:02,72.4,31.3,1762579622,0.929769042943818,-0.4844917661937406,1
2025-11-08 12:27:07,72.3,31.3,1762579627,0.929769042943818,-0.5060611001393663,1
2025-11-08 12:27:13,72.3,31.3,1762579633,0.929769042943818,-0.5060611001393663,1
2025-11-08 12:27:18,72.3,31.2,1762579638,0.8097403520919209,-0.5060611001393663,1
2025-11-08 12:27:24,72.2,31.3,1762579644,0.929769042943818,-0.527630434084989,1
2025-11-08 12:27:30,72.2,31.4,1762579650,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:27:35,72.2,31.4,1762579655,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:27:41,72.2,31.4,1762579661,1.0497977337957112,-0.527630434084989,1
2025-11-08 12:27:46,72.1,31.3,1762579666,0.929769042943818,-0.5491997680306148,1
2025-11-08 12:27:52,72.1,31.4,1762579672,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:27:57,72.1,31.3,1762579677,0.929769042943818,-0.5491997680306148,1
2025-11-08 12:28:03,72.1,31.3,1762579683,0.929769042943818,-0.5491997680306148,1
2025-11-08 12:28:08,72.0,31.4,1762579688,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:28:14,72.1,31.4,1762579694,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:28:19,72.1,31.3,1762579699,0.929769042943818,-0.5491997680306148,1
2025-11-08 12:28:25,72.1,31.3,1762579705,0.929769042943818,-0.5491997680306148,1
2025-11-08 12:28:31,72.1,31.3,1762579711,0.929769042943818,-0.5491997680306148,1
2025-11-08 12:28:36,72.1,31.4,1762579716,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:28:42,72.1,31.3,1762579722,0.929769042943818,-0.5491997680306148,1
2025-11-08 12:28:47,72.0,31.2,1762579727,0.8097403520919209,-0.5707691019762373,1
2025-11-08 12:28:53,72.0,31.4,1762579733,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:28:58,72.0,31.4,1762579738,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:29:04,72.0,31.4,1762579744,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:29:09,72.0,31.3,1762579749,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:29:15,72.0,31.3,1762579755,0.929769042943818,-0.5707691019762373,1
2025-11-08 12:29:21,72.1,31.4,1762579761,1.0497977337957112,-0.5491997680306148,1
2025-11-08 12:29:26,72.0,31.4,1762579766,1.0497977337957112,-0.5707691019762373,1
2025-11-08 12:29:32,71.9,31.3,1762579772,0.929769042943818,-0.59233843592186,1
